1号电池,2
玫瑰花,16
硅胶,8
龟壳,8
乌龟壳,8
桂圆,16
桂圆核,16
桂圆壳,16
桂圆皮,16
柜子,32
书柜,32
铁柜,64
衣柜,32
卫生纸滚筒,4
糖葫芦棍,8
铁棍,4
锅,4
火锅,16
火锅蘸酱,16
金属锅,4
旧铁锅,4
铝锅,4
麻辣香锅,16
破铁锅,4
砂锅,8
铁锅,4
压力锅,4
果核,16
果酱,16
果酱瓶,4
果壳,16
果粒,16
果皮,16
果肉,16
果实,16
果汁盒,4
果汁机,4
果汁瓶,4
果汁渣,16
果汁纸盒,4
火龙果皮,16
坚果,8
坚果果壳,8
坚果壳,8
开心果,8
开心果壳,8
烂苹果,16
烂水果,16
榴莲果核,8
榴莲果皮,8
芒果,16
芒果核,16
芒果皮,16
牛油果,16
牛油果核,8
牛油果壳,16
牛油果皮,16
苹果,16
苹果果核,16
苹果核,16
苹果壳,16
苹果皮,16
苹果手机,4
苹果屑,16
苹果杍,16
圣女果,16
蔬果,16
蔬果皮,16
水果,16
水果果肉,16
水果盒,8
水果茎枝,16
水果皮,16
水果塑料套,8
水果纸箱,4
塑料水果盒,4
塑料水果筐,4
糖果,16
糖果纸,8
无花果壳,16
夏威夷果,8
夏威夷果壳,8
腰果,16
硬果壳,8
硬果皮,8
柚子果肉,16
纸制糖果礼盒,4
过滤盒,8
过滤器,8
过滤芯,8
过期,0
过期化妆品,8
过期胶囊药物,2
过期口红,8
过期零食,16
过期猫粮,16
过期灭火器,4
过期农药,2
过期日历,4
过期食品,16
过期食物,16
过期筒装食品,16
过期卫生纸,8
过期药,2
过期药片,2
过期药品,2
过期药水,2
过期药物,2
过期隐形眼镜,8
过期芝麻酱,16
过期芝士,16
过期指甲油,2
过塑膜,8
净水器过滤,8
没用过尿片,8
使用过卫生纸,8
香烟过滤嘴,8
用过卫生纸,8
用过纸巾,8
哈士奇,0
孩子尿片,8
小孩子,0
海螺,16
海绵,8
海绵纸,8
海狮,0
海苔,16
海鲜,16
海鲜壳,8
海鲜纸盒,8
海洋球,4
湿海绵,8
有害垃圾,2
焊丝,4
焊锡,0
焊锡丝,0
汗衫,4
取号纸,8
合金玩具,4
沥青混合料,0
铝合金,4
护手霜盒,4
护手霜盒子,4
馄饨盒,8
金属盒,4
旧墨盒,4
旧纸盒,4
可降解塑料盒,4
空纸盒,4
快速面盒,8
拉面盒子,8
乐扣乐扣塑料盒,4
冷饮盒,8
利乐盒,4
墨盒,4
木盒,4
奶盒,4
牛奶盒,4
牛奶盒子,4
牛奶利乐盒,4
牛奶纸盒,4
泡面盒,8
泡面盒子,8
泡沫盒,4
泡沫盒子,4
泡沫纸盒,4
披萨盒,8
披萨盒子,8
巧克力盒子,8
食品盒,8
食品塑料盒,8
食品铁盒,4
食品纸盒,8
试剂盒,2
收纳盒,4
薯片盒,8
薯片盒子,8
薯片纸盒,8
水饺盒,8
塑胶盒,4
塑料盒,4
塑料盒纸,4
塑料盒子,4
塑料收纳盒,4
塑料酸奶盒,4
酸奶盒,4
酸奶纸盒,4
铁盒,4
铁皮盒,4
外卖盒,8
外卖盒子,8
外卖塑料盒,8
外卖纸盒,8
文具盒,4
锡纸盒,8
鲜奶盒,4
香烟盒,4
小米盒子,4
鞋盒,4
牙签盒,8
烟盒,8
眼镜盒,8
药片盒,2
音乐盒,8
饮料盒,4
硬塑料盒,4
蘸酱盒,8
纸盒,4
纸盒子,4
纸巾盒,4
纸酸奶盒,4
纸质酸奶盒,4
河豚,16
贺卡,4
黑框眼镜,8
黑色垃圾桶,4
黑曜石,8
黑珍猪,16
黑猪,16
烘手器,4
红酒瓶,4
红酒瓶瓶塞,8
红领巾,4
红木家具,32
红烧肉,16
红薯,16
红薯皮,16
红糖,16
红枣,16
红枣核,16
口红,8
西红柿,16
猕猴桃,16
呼叫器,4
珊瑚,8
滤水壶滤芯,8
暖水壶,4
塑料牛奶壶,4
塑料油壶,4
养身壶,4
养生壶,4
油壶,4
中药壶,8
胡桃壳,8
胡子,8
浆糊,8
虎牙,8
护脸霜瓶,4
护目镜,8
护手霜,8
花,16
花卉,16
花卉绿植,16
花卉植物,16
花甲,16
花甲壳,16
花椒,16
花篮,8
花露水瓶,4
花螺,16
花泥,8
花盆,8
花洒,4
花生,16
花生壳,16
花生米,16
花生衣,16
花生油桶,4
花叶,16
鸡米花,16
家庭花卉,16
酒精棉花,8
葵花籽,16
葵花籽壳,16
葵花子壳,16
落花生,16
棉花,8
棉花签,8
棉花球,8
棉花胎,4
棉花糖,16
湿花生,16
湿花生壳,16
水煮花生壳,16
死花,16
塑料花,8
塑料花盆,4
塑料花瓶,4
塑料假花,8
碎花瓶,8
西兰花,16
鲜花,16
绣花针,8
樱花,16
煮花生壳,16
装饰花,8
华为手机,4
金华火腿,16
精华液瓶,4
润滑剂,8
润滑油,8
画画颜料,8
画画纸,8
画纸,4
胶画,8
漫画,4
漫画书,4
名画,8
铅画纸,8
图画,8
油画,8
化纤衣物,4
化学试剂,2
化妆棉,8
化妆品空瓶,4
化妆刷,8
化妆水瓶,4
家庭绿化,16
空气净化器,4
空气净化器滤网,8
空气净化器滤芯,8
绿化,16
绿化修剪物,16
膨化食品,16
话梅,16
话筒,4
坏垃圾桶,4
坏马桶,64
坏手机,4
坏椅子,32
环氧树脂,8
手环,8
黄金,4
黄酒瓶,4
黄泥螺,16
黄芪,16
黄沙,64
黄桃,16
黄油,16
黄鱼,16
灰,8
煤灰,8
生石灰,8
石灰,64
石灰石,8
碳灰,8
蚊香灰,8
香灰,8
香烟灰,8
香烟灰烬,8
烟灰,8
徽章,8
回收物,4
回形针,8
可回收,4
可回收垃圾,4
可回收物,4
会员卡,4
婚戒,4
结婚证书,4
活性炭,8
活性炭滤芯,8
火机,8
火山石,8
火腿,16
空灭火器,4
灭火器,4
家庭装潢垃圾,64
建筑垃圾,0
旧垃圾桶,4
居民家庭装潢垃圾,64
居民装潢垃圾,64
垃圾桶,4
垃圾箱,4
绿色垃圾桶,4
毛垃圾,0
泡沫垃圾,4
泡沫箱属于什么垃圾,4
其他垃圾桶,4
树叶是那种垃圾,16
卫生纸什么垃圾,8
装潢垃圾,64
装修垃圾,64
机箱,4
机油,0
机油桶,4
计算机,4
计算机零件,4
旧收音机,4
旧手机,4
旧照相机,4
冷暖气机,4
录音机,4
摄像机,4
收录音机,4
收音机,4
手机,4
手机卡,8
手机壳,8
手机膜,8
手机屏幕,4
拖拉机,0
拖排油烟机,32
脱排油烟机油渣,16
脱水机,4
无人机,4
洗衣机,4
相机,4
饮水机,4
游戏机,4
有机溶剂,2
照相机,4
积木,4
木积木,4
塑料积木,4
鸡,16
鸡精,16
鸡毛,8
鸡排,16
鸡皮,16
鸡肉,16
鸡屎,0
鸡头,16
鸡腿,16
鸡胸,16
鸡鸭鱼,16
鸡杂碎,16
鸡爪,16
烧鸡,16
生鸡,16
鸭毛鸡毛,8
原味鸡,16
炸鸡,16
炸鸡腿,16
书籍,4
集装箱,0
急支糖浆,2
月季,16
灭蚊剂,2
灭蚊剂瓶,2
杀菌剂,2
食品用脱氧剂,8
脱氧剂,8
药剂,2
油漆稀释剂,2
计算器,4
水银体温计,2
水银血压计,2
体温计,2
血压计,4
记事贴,4
夹克,4
金属夹子,4
塑胶制资料夹,4
铁夹子,4
文件夹,4
燕尾夹,4
衣夹,8
家具,32
家禽内脏,16
家庭盆栽树叶,16
家养绿植,16
旧家具,32
旧木家具,32
木制旧家具,32
木质家具,32
加湿器,4
甲油,2
甲油胶,2
甲油瓶,2
甲鱼,16
甲鱼壳,8
脚指甲,8
手指甲,8
手指甲脚趾甲,8
指甲,8
指甲剪,4
指甲片,8
指甲钳,4
指甲水,2
指甲油,2
指甲油瓶,2
假睫毛,8
假头套,8
假牙,8
金属衣架,4
金属制衣架,4
旧塑料晾衣架,4
篮球架,0
沥水架,4
晾衣架,4
木头衣架,4
书架,32
塑胶制衣架,4
塑料晾衣架,4
塑料衣架,4
铁架,4
眼镜架,8
卫生间用纸,8
卫生间纸,8
卫生间纸巾,8
煎鍋,4
生煎,16
剪纸,8
剪子,4
键盘,4
金属元件,4
蜜饯,16
姜,16
生姜,16
麻将牌,8
麻将台,4
咳嗽糖浆,2
蕃茄酱,16
酱料,16
酱油瓶,4
酱汁,16
空酱油瓶,4
辣酱,16
辣椒酱,16
肉酱,16
沙拉酱,16
蘸酱,16
可降解塑料,4
烂香蕉,16
香蕉,16
香蕉皮,16
香蕉片,16
辣椒,16
胶卷,2
胶囊,2
胶囊药片,2
胶片,2
胶水,8
胶纸,8
乳胶漆,2
乳胶手套,8
乳胶枕,8
双面胶,8
塑胶手套,4
塑胶玩具,4
塑胶碗,4
塑胶制品,4
塑胶制容器,4
塑胶桌,4
塑胶桌椅,32
透明胶,8
万能胶水,8
橡胶,8
橡胶轮胎,0
橡胶手套,8
橡胶线,8
橡胶制品,8
亚克力胶水,8
药物胶囊,2
粘鼠胶,2
交通卡,4
泔脚,16
脚皮,8
猪脚,16
菱角,16
牛角,8
饺子,16
水饺,16
桔,16
桔皮,16
桔子,16
桔子皮,16
烂桔,16
烂桔子,16
清洁瓶,4
洗洁精,0
洗洁精瓶,4
洗洁精瓶子,4
指纹清洁纸,8
戒指,4
金戒指,4
歺巾纸,8
旧毛巾,8
毛巾,8
棉柔巾,8
棉质卫生巾,8
面巾纸,8
女卫生巾,8
湿巾,8
湿巾纸,8
湿巾紙,8
湿卫生巾,8
湿纸巾,8
受污纸巾,8
丝巾,4
围巾,4
卫生巾,8
卫生纸巾,8
衛生巾,8
洗脸巾,8
卸妆巾,8
姨妈巾,8
浴巾,8
脏纸巾,8
纸巾,8
紙巾,8
牛筋,16
皮筋,8
橡皮筋,8
金鱼,16
金属,4
金属拉链,4
金属瓶,4
金属食品桶,4
金属丝,4
金属制品,4
金属制容器,4
金子,4
小金鱼,16
液晶屏,4
酒精,0
酒精棉,8
酒精棉片,8
酒精棉球,8
酒精片,8
味精,16
香精,8
镜框,8
镜子,8
旧镜子,8
墨镜,8
望远镜,4
眼镜,8
隐形眼镜,8
隐形眼镜片,8
净水滤芯,8
净水器,4
净水器滤芯,8
针灸针,8
酒酿,16
酒瓶,4
酒瓶塞子,8
酒瓶子,4
空酒瓶,4
料酒瓶,4
啤酒瓶,4
葡萄酒瓶,4
塑料啤酒瓶,4
旧裤子,4
旧筷子,8
旧轮胎,0
旧帽子,4
旧棉絮,4
旧内裤,8
旧内衣,8
旧皮球,4
旧皮鞋,4
旧皮靴,4
旧皮衣,4
旧书,4
旧书桌,32
旧塑料篮子,4
旧袜子,8
旧玩具,4
旧玩偶,4
旧鞋,4
旧鞋子,4
旧牙刷,8
旧衣裤,4
旧衣物,4
旧音箱,4
旧雨伞,8
旧照片,2
旧枕头,4
旧桌椅,32
旧桌子,32
破旧凉席,8
收据,4
数据线,4
毛绒玩具,4
木制玩具,4
皮具,4
绒毛玩具,4
塑料玩具,4
塑料文具,4
玩具,4
玩具熊,4
卷筒卫生纸纸芯,4
卷烟,8
卷纸,8
卷纸筒,8
卷纸芯,4
卷子,4
考卷,4
考试卷,4
试卷,4
卡,8
卡纸,4
联通卡,8
塑料卡片,4
显卡,4
信用卡,4
银行卡,4
糠,16
烤箱,4
靠枕,4
螃蟹壳,16
蟹壳,16
槟榔壳,16
蛏子壳,8
核桃壳,8
蚧壳,16
荔枝壳,16
栗子壳,16
榴莲壳,8
龙虾壳,16
龙眼壳,16
螺师壳,16
螺狮壳,16
螺蛳壳,16
牡蛎壳,8
青蟹壳,16
山竹壳,16
生蚝壳,8
熟虾壳,16
松子壳,8
粟子壳,16
塑料壳,8
笋壳,16
蜗牛壳,8
虾壳,16
虾仁壳,16
香榧壳,16
香榧子壳,8
香榧子外壳,16
香烟壳,4
小核桃壳,8
小龙虾壳,16
蟹虾壳,16
杏仁壳,16
雪蟹蟹壳,16
牙刷壳,8
药品壳子,2
椰壳,8
椰青壳,8
椰子壳,8
玉米壳,8
榛子壳,8
纸壳,4
竹笋壳,16
粽叶壳,8
粽子壳,8
可口可乐瓶,4
可乐,16
可乐瓶,4
塑料可乐瓶,4
扑克,4
扑克牌,4
巧克力,16
亚克力,4
课桌,32
空气滤芯,8
空水瓶,4
空涂料桶,2
空药瓶,2
空饮料瓶,4
空油瓶,4
空油漆桶,2
水乳空瓶,4
塑料空瓶,4
洗衣液空瓶,4
螺丝孔,4
遥控器,4
口香糖,8
口罩,8
漱口水瓶子,4
雾霾口罩,8
纽扣,8
钮扣,8
塑料纽扣,4
枯树叶,16
枯树枝,16
枯叶,16
枯枝,16
裤袜,4
裤子,4
拉拉裤,8
连裤袜,4
内裤,8
内衣裤,8
内衣内裤,8
尿裤,8
牛仔裤,4
皮裤,4
湿纸尿裤,8
衣裤,4
游泳裤,4
纸尿裤,8
水泥块,64
铁块,4
一块墙皮,8
砖块,64
筷子,8
木筷,4
木筷子,4
塑料筷子,4
竹筷,8
塑料筐,4
塑料篮筐,4
相框,4
矿泉水瓶,4
矿泉水瓶子,4
矿水瓶,4
头盔,8
拉链,8
蜡纸,8
蜡烛,8
生日蜡烛,8
腊肉,16
辣条,16
麻辣烫,16
剩莱,16
自来水滤芯,8
篮球,4
塑料篮,4
塑料篮子,4
竹篮,8
烂树叶,16
烂桃,16
烂叶子,16
烂猪肉,16
破铜烂铁,4
槟榔,16
槟榔皮,16
榔头,4
老鼠,0
老鼠药,2
死老鼠,16
奶酪,16
乐事薯片,16
利乐枕,4
利乐砖,4
肋排,16
鱼类,16
纸张类,4
瓦楞纸,4
冷饮,8
梨,16
梨核,16
离心纸,8
李子核,8
行李箱,32
荔枝核,16
栗子,16
麦丽素,16
日历,4
台历,4
沥青,0
琉璃,4
莲藕,16
莲蓬,16
莲雾,16
榴莲核,8
榴莲皮,8
榴莲肉,16
连衣裙,4
塑料脸盆,4
项链,4
粮食,16
猫粮,16
凉皮,16
凉席,8
少量泥土,8
猫饲料,16
木料,64
沐浴露塑料,4
沐浴露塑料瓶,4
牛奶塑料瓶,4
泡沫塑料,4
水性涂料桶,2
饲料,16
塑料,4
塑料模型,4
塑料膜,8
塑料牛奶瓶,4
塑料泡沫,4
塑料泡泡,8
塑料盆,4
塑料瓶,4
塑料勺,8
塑料勺子,4
塑料绳,8
塑料手套,8
塑料梳子,4
塑料水瓶,4
塑料酸奶瓶,4
塑料毯子,4
塑料糖纸,8
塑料桶,4
塑料托盘,4
塑料碗,4
塑料碗（盆）,4
塑料碗塑料盆,4
塑料箱,4
塑料小瓶,4
塑料小扇子,8
塑料鞋,4
塑料牙刷,8
塑料药瓶,2
塑料椅子,4
塑料饮料瓶,4
塑料油瓶,4
塑料油桶,4
塑料雨衣,8
塑料纸,8
塑料紙,8
塑料制品,4
酸奶塑料瓶,4
涂料,2
涂料桶,2
污损塑料,8
颜料,8
饮料瓶,4
硬塑料,4
油塑料瓶,4
盘尼西林,2
鱼鳞,16
零食,16
马铃薯,16
马铃薯片,16
哑铃,4
毛领子,4
溜溜球,8
石榴皮,16
硫酸,0
镇流器,4
龙虾,16
尼龙绳,8
尼龙丝袜,8
尼龙制品,8
小龙虾,16
小龙虾头,16
鸟笼,8
芦荟,16
芦稷,16
芦稷皮,8
芦苇叶,8
甜芦黍,16
甜芦粟,16
甜芦粟皮,8
甜卢蜀,16
炉渣,8
沐浴露瓶,4
路由器,4
无线路由器,4
铝,4
铝喷雾瓶,4
铝盆,4
铝瓶子,4
铝塑,64
铝制品,4
滤清器,8
滤网,8
滤芯,8
水滤芯,8
绿萝,16
绿箩,16
绿叶,16
绿植,16
轮毂,0
轮胎,0
实心轮胎,0
螺帽,4
螺狮,16
螺丝,4
螺蛳,16
螺蛳肉,16
田螺,16
落叶,16
麻绳,8
芝麻,16
密码锁,4
马,0
马肉,16
马桶,64
马桶刷,8
马桶纸,8
麦子,16
烧卖,16
馒头,16
蔓藤,16
藤蔓,16
猫,0
猫粑粑,0
猫毛,8
猫咪,0
猫沙,8
猫沙猫屎,0
猫砂,8
猫屎,0
死猫,0
松木猫砂,8
熊猫,0
貂毛,8
睫毛刷,8
毛毯,4
毛线,4
毛衣,4
毛竹,8
鸭毛,8
羊毛,4
羊毛衫,4
羊毛毯,4
羽毛,8
羽毛球,8
羽毛球拍,8
猪毛,8
帽子,4
太阳帽,4
浴帽,8
遮阳帽,4
杨梅,16
煤渣,8
美容仪,4
美术黏土,8
美瞳,8
美元,0
日抛美瞳,8
门,64
门锁,4
木门,64
铁门,64
柠檬,16
席梦思,32
米,16
生米,16
小米,16
玉米,16
玉米皮,8
玉米穗,16
玉米心,16
玉米芯,16
玉米叶,8
玉米衣,8
玉米渣,16
珍珠米,16
棉,4
棉签,8
棉球,8
棉绳,8
棉袜,4
棉线,8
泡棉纸,8
泡沫棉,4
卫生棉,8
卫生棉条,8
卸妆棉,8
医用棉签,0
医用棉球,0
擀面杖,4
面,16
面膜,8
面膜纸,8
面霜,8
面条,16
面纸,8
泡面,16
泡面桶,8
泡面纸碗,8
吸油面纸,8
洗面奶,8
洗面乳,8
明信片,4
三明治,16
说明书,4
纸质说明书,4
名片,4
农膜,0
农业农膜,0
气泡膜,8
摩丝,8
墨囊,8
墨囊瓶,8
墨水瓶,4
墨水纸,4
墨襄,8
墨鱼,16
泡沫,4
泡沫碗,4
泡沫箱,4
泡沫箱子,4
泡沫纸,8
肉沫,16
碎泡沫,8
牡蛎肉,16
屏幕,4
显示屏幕,4
荧幕,4
木屐,4
木塞,8
木梳,4
木梳子,4
木炭,8
木桶,4
木碗,4
木箱,32
木屑,8
木椅,32
木椅子,32
木制品,4
木制梳子,4
木制音箱,4
木桌,32
软木塞,8
收纳箱,4
奶牛,0
奶片,16
奶油,16
奶罩,8
牛奶瓶,4
牛奶桶,4
人造奶油,16
猪脑,16
闹钟,4
内衣,8
内脏,16
女生内衣,8
情趣内衣,8
鱼内脏,16
太阳能热水器,4
泥,0
水泥,64
橡皮泥,8
印泥,8
淤泥,0
鸟屎,0
尿片,8
纸尿片,8
牛,16
牛排,16
牛皮,4
牛皮纸,4
牛肉,16
牛蛙,16
牛尾,16
牛杂,16
农药,0
农药片,2
农药瓶,2
女性卫生用品,8
暖瓶,4
泰诺,2
呕吐物,16
玩偶,4
手帕,16
排泄物,0
小排,16
铜牌,4
盘子,8
软盘,8
食物托盘,4
硬盘,4
优盘,4
乒乓球,8
泡馍,16
泡泡糖,8
泡泡纸,8
气泡纸,8
剃须泡瓶,4
水培植物,16
喷蟑螂瓶,2
雅漾喷雾,8
盆栽,16
盆栽树叶,16
盆栽植物,16
帐篷,4
披萨,16
雨披,8
貂皮,4
橘皮,16
橘子皮,16
皮皮虾,16
皮球,4
皮手套,4
皮箱,4
皮鞋,4
皮屑,8
皮靴,4
皮衣,4
葡萄皮,16
墙皮,64
肉皮,16
三文鱼皮,16
砂皮,8
砂皮纸,8
山芋皮,16
山竹皮,16
书皮,8
树皮,16
蒜皮,16
笋皮,16
桃子皮,16
铁皮,4
铜皮,4
头皮屑,8
西柚皮,16
虾皮,16
橡皮,8
橡皮屑,8
椰子皮,8
油皮纸,8
柚子皮,16
鱼皮,16
纸皮,4
猪皮,16
棕子皮,8
粽子皮,8
肉片,16
三文鱼片,16
山楂片,16
薯片,16
水煮肉片,16
碎片纸张,8
碎碗片,8
碎纸片,8
瓦片,64
蚊香片,8
相片,4
相片纸,2
芯片,4
药片,2
叶片,16
照片,2
照片纸,2
芝士片,16
纸片,4
竹片,8
紫砂碎片,8
票,8
收银小票,4
小票,4
情趣用品,8
乳制品,16
食品,16
饰品,8
铁制品,4
药品,2
印刷品,4
印刷制品,4
竹制品,8
油瓶,4
汽水瓶,4
驱蚊瓶,4
熱水瓶內膽,4
乳液瓶,4
食物油瓶,4
铁瓶子,4
洗手液瓶,4
洗衣液瓶,4
洗衣液瓶子,4
香水瓶,4
香油瓶,4
鞋油瓶,8
修正液瓶子,8
压缩瓶,4
药瓶,2
液体药瓶,2
破袜子,4
破碗,8
破衣物,4
猪肉铺,16
葡萄,16
葡萄藤,16
葡萄枝,16
葡萄籽,16
漆桶,2
水性漆,2
油漆,2
油漆桶,2
象棋,8
曲奇,16
陶器,8
铁器,4
吸湿器,4
显示器,4
注射器,8
自慰器,4
气球,8
氢气球,8
汽油,0
汽油桶,4
蒸汽眼罩,8
铅桶,4
铅芯,8
书签,8
牙签,8
竹签,8
竹签子,8
竹牙签,8
墙刷,8
墙纸,8
茄子,16
小提琴,32
青蟹,16
青椰,8
琼脂,16
营养琼脂,16
秋衣,4
球鞋,4
仙人球,16
瑜伽球,4
足球,4
小区树叶,0
甜甜圈,16
铁圈,4
围裙,4
污染纸张,8
退热贴,8
香榧子仁,16
小核桃仁,16
杏仁,16
人造纤维,8
仙人掌,16
绒娃娃,4
绒线衣,4
蛏子肉,16
螃蟹肉,16
肉,16
肉肉,16
肉渣,16
生肉,16
生猪肉,16
手撕猪肉,16
兔肉,16
鸭肉,16
羊肉,16
椰子肉,16
鱼肉,16
猪肉,16
猪头肉,16
走油肉,16
沐浴乳,8
乳牙,8
身体乳,8
软糖,16
三文鱼,16
伞,8
雨伞,8
桑叶,16
扫帚,8
砂纸,8
沙,64
沙子,64
纱手套,4
山芋,16
山竹,16
洋山芋,16
扇子,8
折扇,8
上衣,4
勺子,4
摄像头,4
生蚝,16
湿卫生纸,8
维生素,2
卫生纸,8
卫生纸纸芯,4
再生纸,4
绳子,8
头绳,8
湿纸,8
尸体,0
死尸,0
石头,64
石子,64
碎石子,64
吸铁石,4
小石子,8
萤石,8
砖石,64
装饰石,64
装饰石头,64
钻石,4
食物,16
食用油桶,4
屎,0
芝士,16
试纸,8
血糖试纸,8
收银台,32
收银条,4
手套,4
手纸,8
洗碗手套,8
医用手套,8
银手镯,4
寿司,16
梳子,8
书,4
书桌,32
数学书,4
图书,4
英语书,4
语文书,4
证书,4
作文书,4
薯条,16
树叶,16
树枝,16
树枝叶,16
树脂,8
牙刷,8
印刷纸,4
眼霜,8
水银,2
瓦斯桶,4
相思子,16
丝袜,8
铁丝,4
钨丝,4
死螃蟹,16
死鸭子,16
死鱼,16
死蟑螂,16
松子,8
蒜,16
碎陶,8
碎碗,8
碎纸,4
碎纸屑,8
碎紙,8
污损纸张,8
竹笋,16
梭子蟹,16
锁,4
锁头,4
铁制印台,4
印台,8
碳纤维,8
鱼汤,16
糖,16
糖纸,8
血糖针,8
蔗糖,16
桃核,8
桃子,16
桃子核,8
樱桃,16
套套,8
外套,4
鞋套,8
枕套,4
藤席,8
猪蹄,16
猪蹄子,4
蹄髈,16
铁条,4
虾条,16
鲜虾条,16
油条,16
枝条,8
纸条,8
贴纸,8
铁,4
铁鎚头,4
铁桶,4
铁碗,4
铁箱,4
油桶,4
针筒,8
纸筒,4
兔头,16
虾头,16
香烟头,8
烟头,8
鱼头,16
芋头,16
针头,8
枕头,4
纸头,4
猪头,16
砖头,64
钻头,4
图章,8
图纸,4
渣土,0
线团,8
纸团,8
鸭腿,16
拖鞋,4
洋娃娃,4
砖瓦,64
袜子,4
药丸,2
蟑螂丸,8
碗,8
网线,4
鱼网,8
卫衣,4
蚊香,8
蚊帐,4
蚊子,16
文胸,8
文竹,16
燕窝,16
舊衣物,4
衣物,4
织物,4
植物,16
植物叶子,16
置物箱,32
西药,2
西柚,16
西装,4
吸油纸,8
锡纸,8
席子,8
竹席,8
虾,16
腌笃鲜,16
咸鱼,16
线,8
牙线,8
针线,8
粽子 线,8
相纸,2
照相纸,2
茴香,16
香烟,8
香皂,8
音箱,4
硬纸箱,4
纸箱,4
纸箱子,4
音响,4
象牙,8
羊蝎子,8
鞋,4
鞋子,4
雨鞋,4
写字纸,4
卸妆油,8
螃蟹,16
蟹,16
蟹汁,16
纸屑,8
砖屑,64
枕芯,4
纸芯,4
胸罩,8
熊,0
宣纸,8
雨靴,4
鸭血,16
鸭,16
鸭子,16
牙,8
烟叶,16
盐,16
眼影,8
羊,0
洋装,4
药渣,16
炸药,0
蟑螂药,2
中药,16
中药药渣,16
中药渣,16
中药渣渣,16
椰子,8
椰子殼,8
枇杷叶,16
叶,16
叶子,16
枝叶,16
棕叶,8
棕子叶,8
粽叶,8
粽子叶,8
粽子叶子,8
雨衣,8
椅子,32
桌椅,32
桌子椅子,32
座椅,32
影印纸,4
油渣,16
油渣子,16
油脂,16
油纸,8
猪油,16
鱿鱼,16
鱼,16
章鱼,16
玉,8
玉镯,4
芋艿,16
芋圆,16
杂志,4
枣,16
枣核,16
枣子核,16
粘纸,8
纸张,4
珍珠,4
针,8
蜘蛛,16
纸,4
钟,8
粥,16
猪,16
猪爪,16
竹子,8
砖,64
桌子,32
蛏子,16
毽子,8
橘子,16
柚子,16
粽子,16
